,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
342,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
343,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
344,"Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
345,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
346,"Organic Mung Beans, Organic Royal Rainbow Quinoa","Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
347,"Organic Mung Beans, Organic Rolled Oats","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
348,"Organic Mung Beans, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
349,"Organic Royal Rainbow Quinoa, Organic Rolled Oats","Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
350,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
351,"Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa",0.5,0.5,0.5,1.0,2.0,0.25,inf
352,Organic Mung Beans,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
353,Organic Royal Rainbow Quinoa,"Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
354,Organic Rolled Oats,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",1.0,0.5,0.5,0.5,1.0,0.0,1.0
355,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
356,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
357,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
358,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
359,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
360,"Organic Mung Beans, Organic Royal Rainbow Quinoa","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
361,"Organic Mung Beans, Dried Mango","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
362,"Organic Mung Beans, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
363,"Organic Royal Rainbow Quinoa, Dried Mango","Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
364,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Organic Mung Beans, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
365,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa",0.5,0.5,0.5,1.0,2.0,0.25,inf
366,Organic Mung Beans,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
367,Organic Royal Rainbow Quinoa,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
368,Dried Mango,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
369,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
370,"Organic Magic Muesli, Organic Rolled Oats, Organic Split Green Peas",Organic Red Kidney Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
371,"Organic Red Kidney Beans, Organic Rolled Oats, Organic Split Green Peas",Organic Magic Muesli,0.5,0.5,0.5,1.0,2.0,0.25,inf
372,"Organic Red Kidney Beans, Organic Rolled Oats, Organic Magic Muesli",Organic Split Green Peas,0.5,0.5,0.5,1.0,2.0,0.25,inf
373,"Organic Red Kidney Beans, Organic Magic Muesli, Organic Split Green Peas",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
374,"Organic Rolled Oats, Organic Split Green Peas","Organic Magic Muesli, Organic Red Kidney Beans",0.5,0.5,0.5,1.0,2.0,0.25,inf
375,"Organic Rolled Oats, Organic Magic Muesli","Organic Red Kidney Beans, Organic Split Green Peas",0.5,0.5,0.5,1.0,2.0,0.25,inf
376,"Organic Rolled Oats, Organic Red Kidney Beans","Organic Magic Muesli, Organic Split Green Peas",0.5,0.5,0.5,1.0,2.0,0.25,inf
377,"Organic Magic Muesli, Organic Split Green Peas","Organic Rolled Oats, Organic Red Kidney Beans",0.5,0.5,0.5,1.0,2.0,0.25,inf
378,"Organic Red Kidney Beans, Organic Split Green Peas","Organic Rolled Oats, Organic Magic Muesli",0.5,0.5,0.5,1.0,2.0,0.25,inf
379,"Organic Magic Muesli, Organic Red Kidney Beans","Organic Rolled Oats, Organic Split Green Peas",0.5,0.5,0.5,1.0,2.0,0.25,inf
380,Organic Rolled Oats,"Organic Red Kidney Beans, Organic Magic Muesli, Organic Split Green Peas",1.0,0.5,0.5,0.5,1.0,0.0,1.0
381,Organic Split Green Peas,"Organic Red Kidney Beans, Organic Rolled Oats, Organic Magic Muesli",0.5,0.5,0.5,1.0,2.0,0.25,inf
382,Organic Magic Muesli,"Organic Red Kidney Beans, Organic Rolled Oats, Organic Split Green Peas",0.5,0.5,0.5,1.0,2.0,0.25,inf
383,Organic Red Kidney Beans,"Organic Magic Muesli, Organic Rolled Oats, Organic Split Green Peas",0.5,0.5,0.5,1.0,2.0,0.25,inf
384,"Organic Royal Rainbow Quinoa, Organic Rolled Oats",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
385,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
386,"Organic Rolled Oats, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
387,Organic Royal Rainbow Quinoa,"Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
388,Organic Rolled Oats,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",1.0,0.5,0.5,0.5,1.0,0.0,1.0
389,Organic Short Brown Sprouted Rice,"Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
390,Dried Mango,Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
391,Organic Pearled Barley,Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
392,"Organic Mung Beans, Organic Pearled Barley",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
393,"Organic Mung Beans, Organic Short Brown Sprouted Rice",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
394,"Organic Pearled Barley, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
395,Organic Mung Beans,"Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
396,Organic Pearled Barley,"Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
397,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
398,Organic Mung Beans,Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
399,Organic Royal Rainbow Quinoa,Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
400,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
401,"Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
402,"Organic Mung Beans, Dried Mango, Organic Rolled Oats",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
403,"Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
404,"Organic Mung Beans, Organic Short Brown Sprouted Rice","Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
405,"Organic Mung Beans, Dried Mango","Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
406,"Organic Mung Beans, Organic Rolled Oats","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
407,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
408,"Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Mung Beans, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
409,"Dried Mango, Organic Rolled Oats","Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
410,Organic Mung Beans,"Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
411,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
412,Dried Mango,"Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
413,Organic Rolled Oats,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",1.0,0.5,0.5,0.5,1.0,0.0,1.0
414,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
415,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
416,"Organic Mung Beans, Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
417,"Organic Rolled Oats, Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
418,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Rolled Oats",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
419,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
420,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
421,"Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
422,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
423,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Mung Beans, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
424,"Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa",0.5,0.5,0.5,1.0,2.0,0.25,inf
425,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango","Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
426,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
427,"Organic Mung Beans, Dried Mango, Organic Rolled Oats","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
428,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Rolled Oats","Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
429,"Organic Mung Beans, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
430,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Organic Mung Beans, Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
431,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
432,"Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
433,"Organic Mung Beans, Organic Royal Rainbow Quinoa","Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
434,"Organic Mung Beans, Dried Mango","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
435,"Organic Mung Beans, Organic Rolled Oats","Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
436,"Organic Royal Rainbow Quinoa, Dried Mango","Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
437,"Organic Royal Rainbow Quinoa, Organic Rolled Oats","Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
438,"Dried Mango, Organic Rolled Oats","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
439,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
440,Organic Mung Beans,"Organic Rolled Oats, Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
441,Organic Royal Rainbow Quinoa,"Organic Mung Beans, Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
442,Dried Mango,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
443,Organic Rolled Oats,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",1.0,0.5,0.5,0.5,1.0,0.0,1.0
444,"Dried Mango, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
445,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
446,"Dried Mango, Organic Rolled Oats, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
447,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
448,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
449,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice","Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
450,"Dried Mango, Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
451,"Organic Rolled Oats, Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
452,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice","Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
453,"Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
454,"Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
455,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango","Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
456,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
457,"Organic Rolled Oats, Organic Pearled Barley, Dried Mango","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
458,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley","Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
459,"Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
460,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
461,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
462,"Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
463,"Organic Royal Rainbow Quinoa, Organic Rolled Oats","Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
464,"Organic Rolled Oats, Dried Mango","Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
465,"Organic Rolled Oats, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
466,"Organic Royal Rainbow Quinoa, Dried Mango","Organic Rolled Oats, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
467,"Organic Royal Rainbow Quinoa, Organic Pearled Barley","Dried Mango, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
468,"Dried Mango, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
469,Organic Short Brown Sprouted Rice,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
470,Organic Rolled Oats,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice",1.0,0.5,0.5,0.5,1.0,0.0,1.0
471,Organic Royal Rainbow Quinoa,"Dried Mango, Organic Rolled Oats, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
472,Dried Mango,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
473,Organic Pearled Barley,"Dried Mango, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
474,Organic Magic Muesli,Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
475,Organic Rolled Oats,Organic Magic Muesli,1.0,0.5,0.5,0.5,1.0,0.0,1.0
476,"Organic Royal Rainbow Quinoa, Dried Mango",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
477,"Organic Royal Rainbow Quinoa, Organic Pearled Barley",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
478,"Dried Mango, Organic Pearled Barley",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
479,Organic Royal Rainbow Quinoa,"Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
480,Dried Mango,"Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
481,Organic Pearled Barley,"Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
482,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Pearled Barley",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
483,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
484,"Organic Mung Beans, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
485,"Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
486,"Organic Mung Beans, Organic Royal Rainbow Quinoa","Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
487,"Organic Mung Beans, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
488,"Organic Mung Beans, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
489,"Organic Royal Rainbow Quinoa, Organic Pearled Barley","Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
490,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
491,"Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa",0.5,0.5,0.5,1.0,2.0,0.25,inf
492,Organic Mung Beans,"Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
493,Organic Royal Rainbow Quinoa,"Organic Mung Beans, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
494,Organic Pearled Barley,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
495,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
496,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
497,"Organic Mung Beans, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
498,"Organic Mung Beans, Dried Mango, Organic Pearled Barley",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
