,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
499,"Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
500,"Organic Mung Beans, Organic Short Brown Sprouted Rice","Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
501,"Organic Mung Beans, Dried Mango","Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
502,"Organic Mung Beans, Organic Pearled Barley","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
503,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
504,"Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Mung Beans, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
505,"Dried Mango, Organic Pearled Barley","Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
506,Organic Mung Beans,"Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
507,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
508,Dried Mango,"Organic Mung Beans, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
509,Organic Pearled Barley,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
510,"Organic Mung Beans, Organic Rolled Oats",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
511,"Organic Mung Beans, Organic Short Brown Sprouted Rice",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
512,"Organic Rolled Oats, Organic Short Brown Sprouted Rice",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
513,Organic Mung Beans,"Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
514,Organic Rolled Oats,"Organic Mung Beans, Organic Short Brown Sprouted Rice",1.0,0.5,0.5,0.5,1.0,0.0,1.0
515,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
516,Organic Magic Muesli,Organic Red Kidney Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
517,Organic Red Kidney Beans,Organic Magic Muesli,0.5,0.5,0.5,1.0,2.0,0.25,inf
518,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
519,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
520,"Organic Rolled Oats, Organic Pearled Barley, Dried Mango",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
521,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
522,"Organic Royal Rainbow Quinoa, Organic Rolled Oats","Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
523,"Organic Rolled Oats, Dried Mango","Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
524,"Organic Rolled Oats, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
525,"Organic Royal Rainbow Quinoa, Dried Mango","Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
526,"Organic Royal Rainbow Quinoa, Organic Pearled Barley","Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
527,"Dried Mango, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
528,Organic Rolled Oats,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",1.0,0.5,0.5,0.5,1.0,0.0,1.0
529,Organic Royal Rainbow Quinoa,"Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
530,Dried Mango,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
531,Organic Pearled Barley,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
532,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
533,"Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
534,"Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
535,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
536,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
537,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
538,"Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
539,"Organic Royal Rainbow Quinoa, Dried Mango","Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
540,"Organic Royal Rainbow Quinoa, Organic Pearled Barley","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
541,"Dried Mango, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
542,Organic Short Brown Sprouted Rice,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
543,Organic Royal Rainbow Quinoa,"Dried Mango, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
544,Dried Mango,"Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
545,Organic Pearled Barley,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
546,"Organic Royal Rainbow Quinoa, Dried Mango",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
547,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
548,"Dried Mango, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
549,Organic Royal Rainbow Quinoa,"Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
550,Dried Mango,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
551,Organic Short Brown Sprouted Rice,"Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
552,Organic Pearled Barley,Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
553,Organic Rolled Oats,Organic Pearled Barley,1.0,0.5,0.5,0.5,1.0,0.0,1.0
554,"Organic Royal Rainbow Quinoa, Dried Mango",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
555,"Organic Royal Rainbow Quinoa, Organic Rolled Oats",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
556,"Dried Mango, Organic Rolled Oats",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
557,Organic Royal Rainbow Quinoa,"Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
558,Dried Mango,"Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
559,Organic Rolled Oats,"Organic Royal Rainbow Quinoa, Dried Mango",1.0,0.5,0.5,0.5,1.0,0.0,1.0
560,Organic Rolled Oats,Organic Red Kidney Beans,1.0,0.5,0.5,0.5,1.0,0.0,1.0
561,Organic Red Kidney Beans,Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
562,"Organic Rolled Oats, Organic Magic Muesli",Organic Red Kidney Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
563,"Organic Rolled Oats, Organic Red Kidney Beans",Organic Magic Muesli,0.5,0.5,0.5,1.0,2.0,0.25,inf
564,"Organic Magic Muesli, Organic Red Kidney Beans",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
565,Organic Rolled Oats,"Organic Magic Muesli, Organic Red Kidney Beans",1.0,0.5,0.5,0.5,1.0,0.0,1.0
566,Organic Magic Muesli,"Organic Rolled Oats, Organic Red Kidney Beans",0.5,0.5,0.5,1.0,2.0,0.25,inf
567,Organic Red Kidney Beans,"Organic Rolled Oats, Organic Magic Muesli",0.5,0.5,0.5,1.0,2.0,0.25,inf
568,"Organic Royal Rainbow Quinoa, Organic Pearled Barley",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
569,"Organic Royal Rainbow Quinoa, Organic Rolled Oats",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
570,"Organic Pearled Barley, Organic Rolled Oats",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
571,Organic Royal Rainbow Quinoa,"Organic Pearled Barley, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
572,Organic Pearled Barley,"Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
573,Organic Rolled Oats,"Organic Royal Rainbow Quinoa, Organic Pearled Barley",1.0,0.5,0.5,0.5,1.0,0.0,1.0
574,Organic Rolled Oats,Organic Short Brown Sprouted Rice,1.0,0.5,0.5,0.5,1.0,0.0,1.0
575,Organic Short Brown Sprouted Rice,Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
576,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
577,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
578,"Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
579,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Rolled Oats",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
580,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
581,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
582,"Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
583,"Organic Royal Rainbow Quinoa, Dried Mango","Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
584,"Organic Royal Rainbow Quinoa, Organic Rolled Oats","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
585,"Dried Mango, Organic Rolled Oats","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
586,Organic Short Brown Sprouted Rice,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
587,Organic Royal Rainbow Quinoa,"Organic Rolled Oats, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
588,Dried Mango,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
589,Organic Rolled Oats,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",1.0,0.5,0.5,0.5,1.0,0.0,1.0
590,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",Organic Short Brown Sprouted Rice,0.5,0.5,0.5,1.0,2.0,0.25,inf
591,"Organic Short Brown Sprouted Rice, Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",Organic Pearled Barley,0.5,0.5,0.5,1.0,2.0,0.25,inf
592,"Organic Mung Beans, Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",Organic Royal Rainbow Quinoa,0.5,0.5,0.5,1.0,2.0,0.25,inf
593,"Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",Organic Mung Beans,0.5,0.5,0.5,1.0,2.0,0.25,inf
594,"Organic Short Brown Sprouted Rice, Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",Dried Mango,0.5,0.5,0.5,1.0,2.0,0.25,inf
595,"Organic Short Brown Sprouted Rice, Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",Organic Rolled Oats,0.5,1.0,0.5,1.0,1.0,0.0,inf
596,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango","Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
597,"Organic Mung Beans, Organic Rolled Oats, Organic Pearled Barley, Dried Mango","Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
598,"Organic Mung Beans, Organic Short Brown Sprouted Rice, Organic Rolled Oats, Dried Mango","Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
599,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango","Organic Mung Beans, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
600,"Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango","Organic Mung Beans, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
601,"Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley, Dried Mango","Organic Mung Beans, Organic Royal Rainbow Quinoa",0.5,0.5,0.5,1.0,2.0,0.25,inf
602,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley","Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
603,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice","Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
604,"Organic Mung Beans, Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
605,"Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley","Organic Mung Beans, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
606,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley","Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
607,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice","Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
608,"Organic Mung Beans, Organic Short Brown Sprouted Rice, Dried Mango, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
609,"Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley","Organic Mung Beans, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
610,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
611,"Organic Mung Beans, Organic Rolled Oats, Dried Mango","Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
612,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango","Organic Mung Beans, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
613,"Organic Rolled Oats, Organic Pearled Barley, Dried Mango","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
614,"Organic Short Brown Sprouted Rice, Organic Rolled Oats, Dried Mango","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
615,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats","Organic Short Brown Sprouted Rice, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
616,"Organic Mung Beans, Organic Rolled Oats, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
617,"Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
618,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley","Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
619,"Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Mung Beans, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
620,"Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley","Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
621,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango","Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
622,"Organic Mung Beans, Dried Mango, Organic Pearled Barley","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
623,"Organic Mung Beans, Dried Mango, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
624,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley","Organic Mung Beans, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
625,"Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
626,"Organic Short Brown Sprouted Rice, Dried Mango, Organic Pearled Barley","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats",0.5,0.5,0.5,1.0,2.0,0.25,inf
627,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Pearled Barley","Organic Short Brown Sprouted Rice, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
628,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
629,"Organic Mung Beans, Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
630,"Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
631,"Organic Rolled Oats, Dried Mango","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Pearled Barley, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
632,"Organic Mung Beans, Organic Rolled Oats","Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
633,"Organic Royal Rainbow Quinoa, Organic Rolled Oats","Organic Mung Beans, Organic Short Brown Sprouted Rice, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
634,"Organic Rolled Oats, Organic Pearled Barley","Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
635,"Organic Rolled Oats, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
636,"Organic Mung Beans, Dried Mango","Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
637,"Organic Royal Rainbow Quinoa, Dried Mango","Organic Mung Beans, Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
638,"Dried Mango, Organic Pearled Barley","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Short Brown Sprouted Rice",0.5,0.5,0.5,1.0,2.0,0.25,inf
639,"Dried Mango, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
640,"Organic Mung Beans, Organic Royal Rainbow Quinoa","Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
641,"Organic Mung Beans, Organic Pearled Barley","Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
642,"Organic Mung Beans, Organic Short Brown Sprouted Rice","Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
643,"Organic Royal Rainbow Quinoa, Organic Pearled Barley","Organic Mung Beans, Organic Short Brown Sprouted Rice, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
644,"Organic Royal Rainbow Quinoa, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
645,"Organic Pearled Barley, Organic Short Brown Sprouted Rice","Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
646,Organic Rolled Oats,"Organic Short Brown Sprouted Rice, Organic Mung Beans, Organic Royal Rainbow Quinoa, Dried Mango, Organic Pearled Barley",1.0,0.5,0.5,0.5,1.0,0.0,1.0
647,Dried Mango,"Organic Short Brown Sprouted Rice, Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley",0.5,0.5,0.5,1.0,2.0,0.25,inf
648,Organic Mung Beans,"Organic Short Brown Sprouted Rice, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
649,Organic Royal Rainbow Quinoa,"Organic Mung Beans, Organic Short Brown Sprouted Rice, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
650,Organic Pearled Barley,"Organic Short Brown Sprouted Rice, Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
651,Organic Short Brown Sprouted Rice,"Organic Mung Beans, Organic Royal Rainbow Quinoa, Organic Rolled Oats, Organic Pearled Barley, Dried Mango",0.5,0.5,0.5,1.0,2.0,0.25,inf
